seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
731	5227068	Illustrations of the Literary Souvenir.	20160127230904_00011	The Literary gazette : A weekly journal of literature, science, and the fine arts	Oct 19, 1833	1833		Illustrations of the Atlantic souvenir	1826	2.281323076923077				
732	3163347	EDWARD BARRY.	20160127183323_00005	The Bookman	Dec 1900	1900	Becke, Louis	Edward Barry	1900	2.2352488687782808				
733	5234754	The Life and Correspondence of Mrs. Hannah More, Vol. I.	20160127230802_00010	The Literary gazette : A weekly journal of literature, science, and the fine arts	Aug 16, 1834	1834	Southey, Robert	The life and correspondence of Robert Southey	1855	2.3033148310448923				
734	2456076	SHORT CIRCUITS.	20160127190207_00009	The English review,  1908-1937	Jul 1928	1928	Leacock, Stephen	Short circuits	1928	2.6061111111111117				
735	9416572	Quakerism; or, the Story of my Life.	20160127192200_00007	The Athenaeum	Jun 21, 1851	1851	Greer, J. R, Mrs	Quakerism; or, The story of my life	1851	3.324096109337634				
736	8536469	Stories from English Literature.	20160128002058_00006	Examiner	Apr 12, 1879	1879		Stories from English history	1897	2.1782756739026357				
737	6767803	Taquisara.	20160127191545_00013	The Academy, 1869-1902, 0269-333X	Nov 21, 1896	1896	Crawford, F. Marion (Francis Marion)	Taquisara	1895	2.203333333333333				
738	3184083	ALONE IN THE WILDERNESS.	20160127185352_00004	The Bookman	Dec 1914	1914	Knowles, Joseph	Alone in the wilderness	1914	2.681136363636364				
739	2445465	THE BRONZE VENUS.	20160127190825_00015	The English review,  1908-1937	Mar 1921	1921	Phillpotts, Eden	The bronze Venus	1921	2.480952380952381				
740	3315604	OH, SHOOT!	20160127183527_00008	The Bookman	Dec 1922	1922	Beach, Rex	Oh, shoot!	1921	2.51				
741	8617030	Gabriel Conroy.	20160128005914_00004	Examiner	Nov 20, 1875	1875	Harte, Bret	Gabriel Conroy	1876	2.77				
742	3229698	THE DESERT'S PRICE.	20160127183222_00004	The Bookman	Jul 1924	1924	Raine, William MacLeod	The desert's price	1924	2.786060606060606				
743	4368951	MARGARET DENZIL'S HISTORY.	20160127192508_00001	The London review of politics, society, literature, art, and science	Dec 17, 1864	1864	Greenwood, Frederick	Margaret Denzil's history	1864	3.1384722222222217				
744	3240171	TWO FLIGHTS UP.	20160127190207_00009	The Bookman	Mar 1929	1929	Rinehart, Mary Roberts	Two flights up	1928	2.6395368002273374				
745	8761688	Precautions.	20160127191130_00009	The Athenaeum	Sep 10, 1887	1887	Majendie, Margaret	Precautions	1887	2.15				
746	9136609	La Belle Nivernaise, and other Stories.	20160127193122_00012	The Athenaeum	Aug 13, 1887	1887	Daudet, Alphonse	La Belle Nivernaise : the story of an old boat and her crew	1887	2.527550679540004				
747	3230221	THE LORD FISH.	20160127190515_00012	The Bookman	Nov 1933	1933	De la Mare, Walter	The lord fish	1933	2.282564102564103				
748	4999894	The Young Voyageurs: or, the Boy Hunters in the North.	20160127235207_00008	The Critic	Dec 15, 1853	1853	Reid, Mayne	The young voyageurs, or the boy hunters in the North	1854	2.5219555555555555				
749	6809496	LORDS OF THE NORTH.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Jun 29, 1901	1901	Laut, Agnes C. (Agnes Christina)	Lords of the North	1900	2.524322344322344				
750	3187534	THE GOLDEN MEAN.	20160127185249_00003	The Bookman	Aug 1916	1916	Barr, Charles Melville	The golden mean	1936	2.131929824561404				
751	8960352	The Custom of the Country.	20160127192157_00006	The Athenaeum	Nov 15, 1913	1913	Wharton, Edith	The custom of the country	1913	2.968130081300813				
752	3229365	CHRISTOPHER COLUMBUS.	20160127185454_00005	The Bookman	Apr 1924	1924	Jensen, Johannes V. (Johannes Vilhelm)	Christopher Columbus	1923	2.678478260869565				
753	8833715	CHRISTMAS BOOKS.	20160127193122_00012	The Athenaeum	Dec 6, 1879	1879	Dickens, Charles	Christmas books	1885	2.256296296296296				
754	4357543	THE ILIAD OF HOMER.	20160127192508_00001	The London review and weekly journal of politics, literature, art, and society, July 7, 1860-June 29, 1861	Mar 1, 1862	1862	Homer	The Iliad of Homer;	1884	2.2067407562002157				
755	6821646	A Dazzling Reprobate.	20160127190208_00002	The Academy, 1905-1910	Jun 30, 1906	1906	Trowbridge, W. R. H. (William Rutherford Hayes)	A dazzling reprobate	1906	3.0933333333333333				
756	8998785	CHARLES CHAPIN'S STORY.	20160127192053_00005	The Athenaeum	Feb 11, 1921	1921	Chapin, Charles E	Charles Chapin's story written in Sing Sing prison	1920	2.623633540600203				
757	9430724	Raised to the Woolsack.	20160127191848_00004	The Athenaeum	Mar 26, 1864	1864	Lockhart, Langton	Raised to the woolsack	1864	2.9011111111111108				
758	4999243	The Poetical Works of Edgar Poe.	20160127230453_00005	The Critic	Dec 15, 1852	1852	Poe, Edgar Allan	The poetical works of Edgar Allan Poe : with original memoir	1858	3.149543739767955				
759	9299072	The Shadow of a Great Rock.	20160127193122_00012	The Athenaeum	Aug 10, 1907	1907	Lighton, William R. (William Rheem)	The Shadow of a great rock	1907	2.9053797716634837				
760	8982709	Passages in the Life of a Radical. No. 1-16.	20160127193122_00012	The Athenaeum	Dec 12, 1840	1840	Grey, (Elizabeth Caroline), Mrs	Passages in the life of a fast young lady	1862	2.2786421380632795				
761	2438888	RUSSIAN CHAPS.	20160127182915_00001	The English review,  1908-1937	Nov 1916	1916	Lethbridge, Marjorie Colt (Byrne)	Russian chaps	1916	2.4088617886178856				
762	3214250	RETURNED EMPTY.	20160127183323_00005	The Bookman	Aug 1920	1920	Barclay, Florence L. (Florence Louisa)	Returned empty	1920	2.5969230769230767				
763	6771576	The Iliad of Homer.	20160127190516_00005	The Academy, 1869-1902, 0269-333X	Oct 10, 1891	1891	Homer	The Iliad of Homer;	1884	2.2969495669972617				
764	3223152	A CLUE FROM THE STARS.	20160127191129_00016	The Bookman	Mar 1932	1932	Phillpotts, Eden	A clue from the stars	1932	2.7723018437131826				
765	3217425	SEVEN SUSPECTS	20160127190721_00014	The Bookman	Dec 1930	1930	Ryerson, Florence	Seven suspects	1930	2.5278740157480315				
766	6436648	THE COUNTESS EVE.	20160127234700_00003	Time	Jun 1889	1889	Shorthouse, J. H. (Joseph Henry)	The Countess Eve	1888	2.4035588442565192				
767	6836682	The Walking Delegate.	20160127191233_00010	The Academy, 1905-1910	Aug 12, 1905	1905	Scott, Leroy	The walking delegate	1905	2.9861904761904756				
768	8753300	King Solomon's Mines.	20160127182915_00001	The Athenaeum	Oct 31, 1885	1885	Haggard, H. Rider (Henry Rider)	King Solomon's mines	1886	3.1225527426160338				
769	8518766	OLD COURT LIFE IN FRANCE.	20160128000019_00002	Examiner	Feb 22, 1873	1873	Elliot, Frances Minto Dickinson	Old court life in France	1873	2.9810258232151883				
770	4416930	THE ARMOURER'S DAUGHTER.	20160127192713_00002	New monthly magazine and humorist, Jan. 1837-Dec. 1852	Jun 1850	1850	Robinson, Emma	The armourer's daughter, or, The border riders	1850	2.494258306429917				
771	9061038	The Bishop and the Bogie-Man.	20160127192053_00005	The Athenaeum	Apr 3, 1909	1909	Harris, Joel Chandler	The bishop and the boogerman	1909	2.142715789473684				
772	8947480	FOR LACK OF GOLD.	20160128001752_00003	Examiner	May 6, 1871	1871	Gibbon, Charles	For lack of gold. A novel	1871	2.2853883121876204				
773	8925858	The Life and Travels of Herodotus in the Fifth Century: an Imaginary Biography founded on Fact.	20160127192407_00009	The Athenaeum	Nov 10, 1855	1855	Wheeler, James Talboys	The life and travels of Herodotus in the fifth century	1855	3.1323439073514603				
774	8978625	Gosta Berling's Saga.	20160127191335_00001	The Athenaeum	Mar 18, 1899	1899	Lagerlöf, Selma	Gösta Berling's saga	1918	2.148464912280702				
775	3201584	THE PORT ALLINGTON STORIES AND OTHERS.	20160127183934_00012	The Bookman	Apr 1921	1921	Vernède, R. E. (Robert Ernest)	Port Allington stories	1920	2.7142505002444994				
776	8804841	An Old-Fashioned Girl.	20160127192201_00017	The Athenaeum	Jun 18, 1870	1870	Alcott, Louisa May	An old-fashioned girl	1870	2.7279026217228464				
777	6838308	In Calvert's Valley.	20160127183323_00005	The Academy, 1905-1910	Jul 10, 1909	1909	Montague, Margaret Prescott	In Calvert's Valley	1908	2.813971631205674				
778	3719350	Dialstone Lane.	20160127191129_00016	The Leisure hour : an illustrated magazine for home reading	May 1905	1905	Jacobs, W. W. (William Wymark)	Dialstone Lane	1904	2.624609929078014				
779	6668418	In High Places.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	Oct 1, 1898	1898	Braddon, M. E. (Mary Elizabeth)	In high places	1898	2.3565800865800868				
780	3170989	BROWN FACE AND WHITE.	20160127184845_00001	The Bookman	Feb 1912	1912	Holland, Clive	Brown face and white	1911	2.700053547721448				
781	3244789	THE TICKERTAPE MURDER.	20160127185352_00004	The Bookman	Oct 1930	1930	Propper, Milton Morris	The ticker-tape murder	1930	2.130112298782822				
782	2481767	THE LIFE OF MADAME ROLAND,	20160127190618_00013	Fortnightly review, May 1865-June 1934	Oct 1930	1930	Taylor, Ida A. (Ida Ashworth)	Life of Madame Roland	1911	2.1600089021967475				
783	6813013	A Double Thread.	20160127191130_00009	The Academy, 1869-1902, 0269-333X	Apr 15, 1899	1899	Fowler, Ellen Thorneycroft	A double thread	1899	2.451414141414141				
784	4696689	Records of Captain Clapperton's last Expedition to Africa, by R. Lander, 2 vols., small 8vo; 1830.	20160127224021_00001	Monthly magazine, or, British regster, Feb. 1800-June 1836	Apr 1830	1830	Lander, Richard	Records of Captain Clapperton's last expedition to Africa:	1830	3.6998778998779				
785	2490278	THE LOVELY LADY.	20160127190207_00009	Fortnightly review, May 1865-June 1934	Mar 1933	1933	Lawrence, D. H. (David Herbert)	The lovely lady	1933	2.3649751243781094				
786	8685544	Tales and Sketches.	20160127183323_00005	The Athenaeum	Mar 30, 1872	1872	Miller, Hugh	Tales and sketches	1863	2.3361617368088243				
787	4449777	Lorenzo Benoni; or, Passages in the Life of an Italian.	20160127235207_00008	Tait's Edinburgh magazine	Jun 1853	1853	Ruffini, Giovanni	Lorenzo Benoni; or, Passages in the life of an Italian;	1853	3.5440502565578087				
788	8757954	The Waters of Hercules.	20160127183018_00002	The Athenaeum	Jul 18, 1885	1885	Gerard, E. (Emily)	The waters of Hercules	1886	2.9496491228070174				
789	8443638	The Magic of Kindness: or the Wondrous story of the Good Huan.	20160128005810_00002	Examiner	Sep 22, 1849	1849	Mayhew, Henry	The magic of kindness; or, The wondrous story of the good Huan	1849	2.765239159582556				
790	3235626	GREAT GHOST STORIES	20160127185352_00004	The Bookman	Dec 1930	1930		Great ghost stories	1913	2.389595147026668				
791	8534199	A GREAT MYSTERY SOLVED.	20160128005913_00003	Examiner	Oct 5, 1878	1878	Vase, Gillan	A great mystery solved	1878	2.8529679144385027				
792	8996085	Mosses from an Old Manse.	20160127191439_00002	The Athenaeum	Aug 8, 1846	1846	Hawthorne, Nathaniel	Mosses from an old manse	1857	3.074916543937162				
793	8809170	Contraband; or, a Losing Hazard.	20160127192157_00006	The Athenaeum	Dec 24, 1870	1870	Whyte-Melville, G. J. (George John)	Contraband, or, A losing hazard	1899	2.3482666666666665				
794	3165746	THE WOMAN WHO DID.	20160127190515_00012	The Bookman	Mar 1895	1895	Allen, Grant	The woman who did	1895	2.5914659367396595				
795	5126495	Pencillings by the Way.	20160128000019_00002	The Literary gazette : A weekly journal of literature, science, and the fine arts	Nov 21, 1835	1835	Willis, Nathaniel Parker	Pencillings by the way: written during some years of residence and travel in France, Italy, Greece, Asia Minor, Turkey and England	1844	2.3400712943311404				
796	4444556	HAWKSTONE: A TALE OF AND FOR ENGLAND IN 184-.	20160127193123_00003	Tait's Edinburgh magazine	Apr 1845	1845	Sewell, William	Hawkstone: a tale of and for England in 184-	1848	3.1192549708039192				
797	8503357	The Poetical Works of Robert Burns.	20160128012513_00012	Examiner	Jan 22, 1859	1859	Scott, Walter, Sir	The poetical works of Sir Walter Scott	1857	2.301975485799701				
798	6822031	Come and Find Me.	20160127191337_00011	The Academy, 1905-1910	Mar 14, 1908	1908	Robins, Elizabeth	Come and find me	1908	2.640663390663391				
799	4362998	HARD CASH.	20160127192508_00001	The London review of politics, society, literature, art, and science	Jan 9, 1864	1864	Reade, Charles	Hard cash	1868	2.1135406698564587				
800	2455442	NEW ZEALAND SHORT STORIES.	20160127190310_00010	The English review,  1908-1937	May 1930	1930		New Zealand short stories	1953	2.8437272113424847				
801	4382613	FIVE OLD FRIENDS AND A YOUNG PRINCE.	20160127192508_00001	The London review of politics, society, literature, art, and science	Nov 7, 1868	1868	Ritchie, Anne Thackeray	Five old friends ; and, A young prince	1875	2.613840711418399				
802	6781604	THE MIRACLES OF ANTI-CHRIST.	20160127190003_00001	The Academy, 1869-1902, 0269-333X	Mar 25, 1899	1899	Lagerlöf, Selma	The miracles of Antichrist;	1899	2.4316				
803	8623263	Friends of Bohemia; or, Phases of London Life.	20160127192157_00006	The Athenaeum	Mar 7, 1857	1857	Whitty, Edward Michael	Friends of Bohemia : or, Phases of London life	1857	2.6486751322751325				
804	5893458	The Elements of Grammar.	20160128001648_00002	The New quarterly review and digest of current literature, British, American, French, and German	Jul 1852	1852	L'Homond, C. F	Elements of French grammar	1848	2.2191666666666667				
805	5148456	Topsail-Sheet Blocks, &c.	20160128000328_00006	The Literary gazette : A weekly journal of literature, science, and the fine arts	Mar 31, 1838	1838	Old Sailor	Topsail-sheet blocks, or, The naval foundling	1838	2.540114285714285				
806	2457554	IF WISHES WERE HORSES.	20160127190207_00009	The English review,  1908-1937	Jan 1930	1930	Fowler, H. W. (Henry Watson)	If wishes were horses	1929	3.1112058993637937				
807	8727403	CHRISTMAS BOOKS.	20160127183222_00004	The Athenaeum	Dec 3, 1881	1881	Dickens, Charles	Christmas books	1885	2.24515710832784				
808	8955363	The Son of a Peasant.	20160127193122_00012	The Athenaeum	Nov 13, 1897	1897	McNulty, Edward	The son of a peasant	1897	2.5893650793650798				
809	9071361	Panther's Cub.	20160127192715_00011	The Athenaeum	Dec 3, 1910	1910	Castle, Agnes	Panther's cub	1910	2.73				
810	8624754	The Life and Journals of the Rev. Daniel West, Wesleyan Minister and Deputation to the Wesleyan Mission Stations on the Gold Coast, Western Africa.	20160127190414_00004	The Athenaeum	Oct 10, 1857	1857	Baker, William M. (William Mumford)	The life and labours of the Rev. Daniel Baker, D. D	1858	2.304629371010608				
811	3207838	THE WIND BLOWETH.	20160127190413_00011	The Bookman	Dec 1922	1922	Byrne, Donn	The wind bloweth	1922	2.6932343234323435				
812	8676697	Goethe's Hermann and Dorothea.	20160127192159_00016	The Athenaeum	Jul 2, 1870	1870	Goethe, Johann Wolfgang von	Goethe's Hermann and Dorothea	1898	3.0457142857142854				
813	8580005	English Travellers and Italian Brigands.	20160128003123_00004	Examiner	Dec 30, 1865	1865	Moens, W. J. C. (William John Charles)	English travellers and Italian brigands : a narrative of capture and captivity	1866	3.3299404761904756				
814	6717463	Altiora Peto.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	Oct 13, 1883	1883	Oliphant, Laurence	Altiora Peto	1883	2.556666666666666				
815	8636930	The Semi-Detached House.	20160127192200_00007	The Athenaeum	Aug 27, 1859	1859	Eden, Emily	The semi-detached house	1860	2.9784848484848485				
816	6785916	MONICA GREY.	20160127192201_00017	The Academy, 1869-1902, 0269-333X	Sep 1, 1900	1900	Hely-Hutchinson, M	Monica Grey	1900	2.3039682539682538				
817	3223380	THE WESTMINSTER ALICE.	20160127190207_00009	The Bookman	Nov 1927	1927	Saki	The Westminster Alice	1902	2.408333333333333				
818	4967258	Sybil, or the Two Nations.	20160127234903_00005	Critic, 1844-1847	May 17, 1845	1845	Disraeli, Benjamin, Earl of Beaconsfield	Sybil, or, The two nations	1845	2.8537597300337465				
819	8862914	A Passing Fancy.	20160127190516_00005	The Athenaeum	Nov 11, 1899	1899	Cameron, H. Lovett, Mrs	A passing fancy	1899	2.4221212121212123				
820	6740415	The Odyssey of Homer.	20160127190619_00006	The Academy, 1869-1902, 0269-333X	Mar 3, 1888	1888	Homer	The Odyssey of Homer	1879	2.563409090909091				
821	5171922	THE GOOD-NATURED BEAR.	20160127230904_00011	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 24, 1846	1846		The Good-natured bear	1846	3.15				
822	3228771	A CURE OF SOULS.	20160127191338_00018	The Bookman	Mar 1924	1924	Sinclair, May	A cure of souls	1924	2.4086622073578594				
823	2440244	BROOME STAGES.	20160127190310_00010	The English review,  1908-1937	Sep 1931	1931	Dane, Clemence	Broome stages	1931	2.73				
824	8854958	A Millionaire's Daughter.	20160127191542_00003	The Athenaeum	Apr 22, 1899	1899	White, Percy	A millionaire's daughter	1904	2.8246728971962614				
825	8772650	History of the United States, from the Discovery of the American Continent.	20160128004443_00001	Examiner	Nov 3, 1866	1866	[Hawks, Francis Lister]	History of the United States: no. I	1844	2.3519642857142857				
