docid	Dominant_Topic	author	orig_title	Topic_Perc_Contrib	date
mdp.39015040132485	30	walter ross	The immortal	0.0489	1958
inu.30000110627050	70	samantha baker	The stepmothers' support group	0.1175	2009
uc1.b3472880	48	su walton	The Grasshopper	0.047	1969
mdp.49015003454585	30	kingsley amis	Difficulties with girls : a novel	0.1221	1988
uc1.32106017006468	48	sebastian barry	Annie Dunne	0.0913	2002
mdp.39015018315724	24	charles mungoshi	The setting sun and the rolling world : selected stories	0.0479	1980
pst.000050919819	6	sol stein	The magician	0.1166	1957
uc1.b3406924	14	eleanor spence	The green laurel	0.0648	1965
mdp.39015049524427	66	fay weldon	Rhode Island blues	0.0653	2000
wu.89049108616	79	pierre julitte	Block 26: sabotage at Buchenwald	0.1102	1971
mdp.39015059771173	79	bruce lancaster	The secret road	0.0777	1952
mdp.39015030048865	79	werner	The slave ship	0.0744	1951
mdp.39015055831179	13	daniel mason	The piano tuner	0.0573	2002
uc1.b4084671	70	gore vidal	The season of comfort	0.0451	1949
mdp.49015000702267	20	lionel davidson	The rose of Tibet	0.0886	1962
mdp.39015032355722	31	john morel adler	The hunt out of the thicket : stories	0.0778	1990
mdp.39015005698033	13	liam oflaherty	Famine	0.0653	1937
mdp.39015035342958	78	gloria naylor	Mama Day	0.1031	1988
pst.000009685116	48	danielle steel	Thurston House	0.1154	1983
uc1.b3463535	78	frank hercules	I want a black doll	0.1305	1967
wu.89059428169	63	h gordon green	The faith of our father	0.0845	1966
uc1.$b105468	63	edith simon	The golden hand	0.0763	1952
uc1.b3464212	64	martha albrand	The hunted woman	0.0829	1952
wu.89090350604	63	caroline dale snedeker	Luke's quest	0.0642	1947
mdp.39015040065750	76	anne landsman	The devil's chimney : a novel	0.0784	1997
uc1.32106014680844	24	yashar kemal	Salman the solitary	0.07400000000000001	1997
mdp.39015049990974	41	peter dickinson	Some deaths before dying	0.0671	2001
mdp.39015060818435	43	richard rayner	The devil's wind : a novel	0.0966	2005
mdp.39015077601568	6	james w. nichol	Transgression : a novel	0.0934	2008
mdp.39015061327865	31	christopher bram	Father of Frankenstein	0.0653	1995
uc1.b4950814	14	george keithley	The Donner party	0.0534	1972
mdp.39015027553356	64	maurice dolbier	Torten's Christmas secret	0.0458	1951
uc1.32106005141483	66	anne rivers siddons	Fox's earth	0.0595	1981
mdp.39015005233310	12	doris lessing	The making of the representative for planet 8	0.1154	1982
uc1.$b86305	14	lowell barrington	The deserter, a novel	0.0819	1954
mdp.39015021474286	12	david brin	The postman	0.1363	1985
mdp.39015034287352	30	david galef	Flesh	0.0868	1995
mdp.49015002361039	68	eiji yoshikawa	The Heiké story	0.0845	1956
mdp.49015003243038	12	isaac asimov	Foundation and earth	0.2281	1986
mdp.39015002379611	78	james saunders redding	No day of triumph	0.1151	1942
mdp.39015005133643	78	amiri baraka	Tales	0.1055	1967
mdp.39076002196629	66	alta halverson seymour	The tangled skein	0.0445	1946
mdp.39015019673675	30	milorad pavic	Landscape painted with tea	0.0451	1990
mdp.39015082739668	41	peter robinson	All the colours of darkness	0.131	2008
uc1.$b105390	41	frank swinnerton	The woman from Sicily	0.0482	1957
uc1.32106010704010	20	kathleen alcala	Mrs. Vargas and the dead naturalist	0.0698	1992
mdp.49015002778323	64	craig thomas	A hooded crow	0.1396	1992
mdp.39015028900523	63	john rechy	The miraculous day of Amalia Gómez : a novel	0.0594	1993
mdp.39015060377028	75	clive woodall	One for sorrow : two for joy	0.1991	2003
uc1.31822010542447	31	robert de la croix	Mysteries of the Pacific	0.1323	1957
uc1.$b80856	38	jean giono	The song of the world	0.0798	1937
uc1.b3346162	76	edward atiyah	The thin line	0.0477	1951
mdp.39015050155988	14	peter cunningham	Consequences of the heart	0.0428	1998
inu.30000109326144	63	"marek halter
howard curtis"	Lilah : a forbidden love, a people's destiny : a novel	0.0916	2006
mdp.39015031223798	68	phyllis bentley	The power and the glory	0.0624	1940
uc1.b3885946	24	jane barnes casey	I, Krupskaya; my life with Lenin. A novel	0.0771	1974
mdp.39015055479169	43	tess gerritsen	The apprentice : a novel	0.1432	2002
mdp.39015048850765	48	john mcgahern	The pornographer	0.0672	1979
mdp.39015001451049	12	edward l barry n malzberg eds ferman	Final stage; the ultimate science fiction anthology	0.10099999999999999	1974
mdp.39076005039321	64	graham greene	Our man in Havana	0.258	1970
uc1.32106019090692	41	austin grossman	Soon I will be invincible	0.0573	2007
mdp.39015013120939	30	william boyd	The new confessions	0.037000000000000005	1987
mdp.39015008471891	41	faith baldwin	Enchanted oasis	0.055	1938
uc1.$b106001	13	harian thomas	A Yank in the R. A. F	0.0519	1941
mdp.39015034931264	68	robert viscusi	Astoria : a novel	0.0578	1995
mdp.39015058856298	31	carl hiaasen	Skinny dip : a novel	0.0618	2004
mdp.39015047066199	43	john sandford	Secret prey	0.1781	1998
mdp.39015000519044	2	muriel spark	Loitering with intent	0.0911	1981
mdp.39015031725974	30	gore vidal	The city and the pillar and seven early stories	0.0637	1948
mdp.39015021881142	70	richard hall	Family fictions : a novel	0.0621	1991
uc1.$b404254	78	perry lentz	The falling hills	0.1248	1967
mdp.39015021636926	75	angela davis gardner	Forms of shelter	0.0821	1991
mdp.39015070508414	41	nedra tyre	Mouse in eternity	0.0543	1952
mdp.39015068829277	13	alexis wright	Carpentaria	0.0752	2006
umn.319510020146984	13	albert memmi	The pillar of salt	0.0937	1955
mdp.39015011358150	75	piers anthony	Blue Adept	0.0697	1981
mdp.39015001430548	21	rene barjavel	The ice people;	0.0551	1970
mdp.39015011684399	2	leonora carrington	The hearing trumpet	0.0337	1977
uc1.$b87280	38	e m delafield	When women love	0.0979	1938
mdp.39015031304630	14	booth tarkington	Kate Fennigate	0.0541	1943
mdp.39015040368758	64	john bayley	The red hat	0.0591	1997
uc1.b3472885	24	mw waring	The witnesses; a novel	0.0893	1967
uc1.32106014452798	13	nevada barr	Track of the cat	0.0582	1993
inu.39000002222953	64	john e. gardner	The garden of weapons	0.2481	1981
mdp.39015056687901	48	maile meloy	Liars and saints : a novel	0.1747	2003
mdp.39015063298270	70	tobias hecht	After life : an ethnographic novel	0.0815	2006
mdp.39015056887014	41	nina revoyr	Southland	0.1029	2003
mdp.39015059179518	75	terry pratchett	The light fantastic	0.1711	1986
mdp.39015008812425	30	keith waterhouse	Jubb	0.1238	1963
mdp.39015063281201	41	martha grimes	The old wine shades : a Richard Jury mystery	0.0999	2006
mdp.39015025240402	70	heidi jon schmidt	The rose thieves	0.0836	1990
mdp.39015020825587	78	maryse conde	Tree of life	0.09699999999999999	1992
mdp.39015038136746	70	esmeralda santiago	América's dream	0.0869	1996
mdp.39015019619140	64	len deighton	Spy sinker	0.1437	1990
uc1.b4084617	68	gertrud von le fort	The Pope from the ghetto, the legend of the family of Pier Leone	0.1106	1934
mdp.39015029709113	31	mark richard	Fishboy : a ghost's story	0.1283	1993
mdp.39015078771857	64	tim dorsey	Nuclear jellyfish	0.08800000000000001	2009
mdp.39015054444073	41	nicholas guild	The Linz tattoo	0.1186	1986
mdp.39015046372440	21	michael crichton	Congo	0.086	1980
mdp.49015002951672	43	greg iles	24 hours	0.0774	2000
mdp.39015054120566	76	kate manning	Whitegirl	0.1043	2002
mdp.39015026479967	68	mika waltari	The Etruscan	0.1447	1956
mdp.39015040759774	68	jean plaidy	The vow on the heron	0.0967	1980
uc1.32106013199465	6	michael arditti	Pagan and her parents	0.1435	1996
uc1.b4091201	38	r prawer jhabvala	Amrita, a novel	0.067	1955
uc1.b4432349	20	beverly coyle	In troubled waters	0.0682	1993
mdp.39015060886762	30	"nedjma
c. jane hunter"	The almond	0.1308	2005
uc1.b4439366	66	richard gambino	Bread and roses	0.0904	1981
mdp.39015038531136	6	mary higgins clark	My gal Sunday	0.0716	1996
uc1.b4439667	70	firth haring	The woman who went away	0.1144	1981
mdp.39015041359921	48	danielle steel	Special delivery	0.0892	1997
pst.000014249471	41	ngaio marsh	Photo finish and two other great mysteries	0.1025	1980
mdp.39015017431993	30	andrew bergman	Sleepless nights : a novel	0.0677	1994
mdp.39015040060611	79	reid mitchell	A man under authority	0.1109	1997
uc1.32106007737338	38	rosie thomas	Strangers	0.0539	1987
mdp.39015024956388	21	george turner	Brain child	0.0964	1991
mdp.39015011314914	75	gerald durrell	The drunken forest;	0.0563	1956
mdp.39015032251574	79	cynthia bass	Sherman's march	0.10300000000000001	1994
inu.30000087814954	43	henning mankell	The white lioness	0.1025	2003
pst.000015251145	38	rona jaffe	Class reunion	0.1915	1986
mdp.39015014878436	31	sean freeman	Fair weather foul	0.0607	1988
mdp.39015014859253	78	william gardner smith	South Street	0.0747	1954
mdp.39015041543177	68	sylvia lópez-medina	Siguiriya : a novel	0.0889	1997
mdp.39015031292876	78	van wyck mason	Saigon singer	0.0567	1946
mdp.49015000898420	75	alan garner	The owl service	0.0823	1967
mdp.39015066877294	64	robert littell	Vicious circle : a novel of complicity	0.0783	2006
mdp.39015003686220	79	george macdonald fraser	McAuslan in the rough, and other stories	0.0895	1974
uc1.$b794453	6	howard clewes	The long memory : a novel	0.0751	1951
mdp.39015077628017	41	susanna gregory	The butcher of Smithfield	0.0887	2008
uc1.b4951730	2	richard condon	Prizzi's honor	0.0929	1982
mdp.39015030715166	13	laurens van der post	Flamingo feather : a story of Africa	0.0504	1955
osu.32435017967993	75	mccready huston	The clouded fountain	0.0502	1959
inu.30000124485677	43	michael walters	The adversary	0.0601	2007
mdp.39015077131665	41	julian fellowes	Past imperfect	0.0469	2008
mdp.39015050824294	78	bebe moore campbell	What you owe me	0.09300000000000001	2001
mdp.39015063936366	41	ellery queen	Ten days' wonder	0.0766	1949
mdp.39015042816549	21	dean koontz	Seize the night	0.1275	1999
mdp.39015018517113	64	ian mcewan	The innocent	0.0573	1990
uc1.32106007017228	31	alistair maclean	San Andreas	0.1904	1984
uc1.b4950684	21	robert byrne	The dam	0.1334	1981
mdp.39015013403681	79	auberon waugh	Who are the violets now?	0.0582	1965
mdp.39015073820170	30	kathy acker	Pussy, king of the pirates	0.1582	1996
mdp.39015024771092	12	marge piercy	He, she, and it : a novel	0.1281	1991
mdp.39015013129807	24	john updike	The coup	0.1056	1978
inu.32000009540487	48	rosemary hawley jarman	The King's grey mare	0.0802	1973
inu.30000036960361	12	iain m. banks	The player of games	0.2662	1989
mdp.39015000631500	31	mary lasswell	Tooner Schooner	0.067	1953
mdp.39015046884121	76	michael chabon	Werewolves in their youth : stories	0.1102	1999
uc1.$b86212	48	elizabeth alexander	This is my son	0.168	1943
mdp.39015066666549	30	andre pieyre de mandiargues	The motorcycle	0.0946	1965
mdp.39015061139039	30	lauro martines	Loredana : a Venetian tale	0.06	2004
mdp.39015041074132	24	tessa bridal	The tree of red stars	0.17800000000000002	1997
mdp.39015024907423	75	paula gunn allen	Grandmothers of the light : a medicine woman's sourcebook	0.1516	1991
mdp.39015045695585	2	edward st. aubyn	On the edge	0.0747	1998
mdp.39015031240859	6	felix jackson	So help me God : a novel	0.0585	1955
pst.000011824909	12	frank herbert	Dune	0.2228	1965
uc1.b3346165	38	naomi lane babson	Another sky	0.0949	1956
uc1.$b168583	12	pierre boulle	Time out of mind, and other stories	0.1366	1966
mdp.39015037824920	70	jacquelyn mitchard	The deep end of the ocean	0.0722	1996
pst.000022867131	75	patricia a. mckillip	The forgotten beasts of Eld	0.1127	1974
mdp.39015031302337	38	margaret shaw	Inherit the earth	0.0539	1939
uc1.b4086390	38	christina stead	For love alone	0.0786	1944
uc1.32106011196083	41	barbara neely	Blanche among the talented tenth	0.0584	1994
uc1.$b299883	13	edwin corle	Fig tree John	0.0329	1935
mdp.39015080845004	64	steve berry	The Charlemagne pursuit	0.1181	2009
mdp.39015032838297	63	ed vega	Mendoza's dreams	0.0602	1987
mdp.39015066050850	12	kurt vonnegut	Player piano	0.0659	1952
osu.32435014905665	2	elizabeth corbett	Our Mrs. Meigs, a novel	0.0582	1954
mdp.39015055108859	41	amanda quick	Don't look back	0.1419	2002
mdp.39015040065669	2	harry crews	Celebration : a novel	0.0684	1998
mdp.39015032917497	66	shulamith hareven	City of many days : a novel	0.1148	1977
uc1.32106014403007	6	joyce carol oates	Do with me what you will	0.0889	1973
mdp.39015077683269	70	marina endicott	Good to a fault	0.1243	2008
mdp.39015053114735	63	"georges bernanos
j.c. whitehouse"	Under Satan's sun	0.0816	1948
mdp.39015049897997	31	h j brennecke	Cruise of the raider HK-33	0.1756	1954
mdp.39015019967101	78	honor tracy	A number of things	0.0927	1960
mdp.39015040577143	66	lawrence thornton	Tales from the blue archives	0.055	1997
mdp.39015039923464	43	w.e.b. griffin	The investigators	0.0635	1997
uc1.32106009582120	14	john updike	The centaur	0.12	1963
uc1.b4949006	2	ngaio marsh	Last ditch	0.0407	1977
mdp.39015014863313	79	derek monsey	The hero	0.0639	1960
uc1.$b104435	66	katharine dunlap	Twice the new moon	0.0429	1955
mdp.39015059414261	14	wilbur daniel steele	Their town	0.0672	1952
mdp.39015020668409	14	john steinbeck	The winter of our discontent	0.0725	1961
uc1.b3463784	78	peter abrahams	A night of their own	0.1055	1965
mdp.39015000024581	24	m a asturias	El sen̄or presidente	0.0658	1963
mdp.39015016493085	6	charles rivett carnac	Pursuit in the wilderness	0.0791	1965
uc1.b3116860	6	jerome weidman	I'll never go there any more	0.0377	1941
mdp.39015049689493	78	"édouard glissant
betsy wing"	The fourth century = Le quatrième siècle	0.1243	2001
mdp.39015047778785	31	alan frederiksen	Red roe run	0.1184	1983
mdp.39015003980722	75	gillian bradshaw	Kingdom of summer	0.1301	1981
mdp.39015000236185	31	robert hunter	Warriors of the rainbow : a chronicle of the Greenpeace movement	0.1435	1979
mdp.39015019181323	76	marcia davenport	The constant image	0.0651	1960
uc1.b4080449	24	h g wells	The holy terror	0.0532	1939
osu.32435002392140	79	warwick deeping	The house of spies	0.0551	1938
uc1.32106018731171	78	frank london brown	Trumbull Park	0.07400000000000001	2005
uc1.b4437631	20	paul guernsey	Unhallowed ground : a novel	0.0893	1986
mdp.39015054095784	75	george r.r. martin	A storm of swords	0.0961	2000
mdp.39015032833181	12	john banville	Nightspawn	0.027000000000000003	1993
mdp.39015030843364	13	hervey allen	Toward the morning	0.1186	1948
mdp.39015039610400	24	edmund p murray	Kulubi	0.0786	1973
pst.000002525426	6	mignon g eberhart	The unknown quantity	0.0522	1953
uc1.b4447026	12	chad oliver	The shores of another sea	0.1766	1971
mdp.39015056304119	20	jude deveraux	Wild orchids	0.0655	2003
uc1.32106015350587	64	ronan bennett	The catastrophist : a novel	0.0668	1999
mdp.39015063205648	38	katharine mcmahon	The alchemist's daughter : a novel	0.0244	2006
mdp.39015016437496	79	colin macinnes	To the victors the spoils	0.1725	1950
uc1.$b401328	79	andrew tully	The time of the hawk	0.0977	1967
mdp.39015008600119	12	samuel r delany	Stars in my pocket like grains of sand	0.1809	1984
inu.32000007587761	78	christopher hope	A separate development	0.0996	1980
mdp.49015001134163	43	cornell woolrich	The bride wore black	0.0515	1940
mdp.39015050745101	31	michelle chalfoun	The width of the sea	0.1464	2001
mdp.39015030855665	24	ralph bates	The olive field	0.1415	1936
uc1.$b802791	2	henry jaeger	The fortress	0.0461	1967
mdp.39015046878362	31	nora roberts	The reef	0.1157	1998
mdp.39015019871774	2	mary robison	Subtraction	0.0674	1991
mdp.49015000927757	75	roger retold by squire	Wizards and wampum; legends of the Iroquois	0.0824	1972
uc1.$b312833	43	valentine williams	The spider's touch; a Clubfoot story	0.0421	1936
uc1.$b119732	12	john collier	Full circle, a tale	0.0927	1933
inu.30000092837644	70	prue leith	A lovesome thing	0.0743	2004
mdp.39015029710277	68	steve erickson	Arc d'X	0.0808	1993
mdp.39015050265381	43	michael ondaatje	Anil's ghost	0.1079	2000
uc1.$b491369	24	a den doolaard	The land behind God's back	0.0522	1958
uc1.b4564455	13	sigurd olson	Open horizons	0.1008	1969
mdp.39015078809640	48	wendy holden	Beautiful people	0.0695	2009
uc1.b4368856	41	ross thomas	Briarpatch	0.1233	1984
uc1.b4368515	14	daniel stern	Miss America	0.0624	1959
mdp.39015000219561	2	mary mccarthy	Birds of America	0.0467	1971
mdp.39015064741104	76	david long	The inhabited world	0.1152	2006
mdp.39015019833923	31	t coraghessan boyle	East is East	0.0956	1990
mdp.39015073644612	20	alan lightman	Ghost	0.0493	2007
mdp.39015040571351	78	julie dash	Daughters of the dust	0.0917	1997
mdp.39015009318943	64	matthew eden	The murder of Lawrence of Arabia : a novel	0.1108	1979
uc1.32106016998418	24	nadine gordimer	My son's story	0.0743	1990
pst.000061114487	41	caroline b. cooney	Enter three witches : a story of Macbeth	0.037000000000000005	2007
mdp.39015004093095	13	cheikh hamidou kane	Ambiguous adventure	0.0665	1963
mdp.39015003633057	48	vera bill cleaver	Where the lilies bloom	0.0608	1969
uc1.b4938181	75	geoffrey household	The sending	0.0671	1980
uc1.b4446863	13	al hine	Brother owl	0.14	1980
mdp.39015029284505	63	jan de hartog	The peculiar people : a novel	0.0738	1992
mdp.39015005059228	66	mark dintenfass	Old world, new world : a novel	0.0556	1982
inu.30000106576865	6	jesse hill ford	The liberation of Lord Byron Jones	0.0992	1965
mdp.39015016440318	68	alfred duggan	Winter quarters	0.0865	1956
uc1.b4450206	12	jack williamson	Manseed	0.3163	1982
uc1.$b479444	64	laszlo hamori	Dangerous journey	0.0694	1963
mdp.39015025199863	13	barbara tedlock	The beautiful and the dangerous : encounters with the Zuni Indians	0.1789	1992
uc1.$b57022	13	charles longstreth mcnichols	Crazy weather	0.139	1944
uc1.$b243846	66	kathryn forbes	Mama's bank account	0.1146	1943
mdp.39015074041065	68	"michael chabon
gary gianni"	Gentlemen of the road	0.0863	2007
mdp.39015024084918	2	betty cavanna	A touch of magic	0.0361	1961
mdp.39015000549330	2	frederik pohl	The age of the pussyfoot. -	0.0439	1969
mdp.39015078772079	41	hallie ephron	Never tell a lie	0.0553	2009
mdp.39015014200342	30	rene crevel	Difficult death	0.079	1935
mdp.39015029244434	70	nanci kincaid	Crossing blood	0.0695	1992
